id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm163066,Xenos,MOVIE,"In 2010, Abu Eyad and other young Palestinian men from the Ain el-Helweh refugee camp in Lebanon travelled with smugglers through Syria and Turkey into Greece. Like so many other migrants, they came looking for a way into Europe but found themselves trapped in a country undergoing economic, political, and social collapse.",2013,,12,['documentation'],['GB'],,tt3289618,7.8,,1.4,5.0
tm188290,Must Be... Love,MOVIE,"A young woman develops romantic feelings for her best friend, but problems arise when another gal enters the picture.",2013,,105,"['comedy', 'romance']",['PH'],,tt2769454,6.4,531.0,2.345,6.0
tm1223427,Motu Patlu in Wonderland,MOVIE,"Motu and Patlu take a ride in their scientist friend's newly-built plane and crash-land on a strange island, where they find action and adventure.",2013,,75,['animation'],[],,tt20602440,,,,
tm142852,She's Dating the Gangster,MOVIE,"She’s Dating the Gangster tells the heart-wrenching tale of 17-year-old Athena Dizon and campus bad boy Kenji de los Reyes, two teenagers who begin a pretend relationship that ultimately transforms into something deeper.",2014,,105,"['drama', 'romance', 'comedy']",['PH'],,tt3772640,7.0,1100.0,3.134,7.2
tm228574,Swearnet Live,MOVIE,"""Trailer Park Boys"" John Paul Tremblay, Robb Wells and Mike Smith host this foulmouthed live kick-off of their Web-based Swearnet network.",2014,,75,['comedy'],['CA'],,tt3599642,5.3,540.0,1.507,5.4
tm171891,Himmatwala,MOVIE,"When a temple priest commits suicide after being dishonored by an evil landlord, his son returns to his native village on a mission of vengeance.",2013,,150,"['comedy', 'drama', 'action']",['IN'],,tt2344678,1.7,8648.0,0.6,3.3
tm250247,Chhota Bheem & Krishna vs Zimbara,MOVIE,"Chhota Bheem Aur Krishna vs Zimbara is an Indian animated movie featuring Bheem, the star of the Chhota Bheem series. It is the 19th movie of the series. Running Time - 65 mins.",2013,G,64,['animation'],[],,tt6417984,9.1,16.0,1.442,
tm176900,Theeya Velai Seiyyanum Kumaru,MOVIE,"A man falls in love with a woman, a new recruit in his company. He seeks guidance from the `Love Guru' to win her heart, but problems arise when the guru learns that the man is in love with his sister.",2013,,125,"['comedy', 'drama', 'romance']",['IN'],,tt2889234,5.3,30.0,2.895,5.6
tm158671,A Fairly Odd Summer,MOVIE,"Get ready for the oddest summer yet! Timmy Turner and his fairies are going on a summer vacation to Hawaii. But, unfortunately for Timmy, something tells us this won’t be a very relaxing holiday. With all the magic in Fairy World at stake and villains like Vicky , Foop and Crocker on his tail, there’s no way he’ll be able to enjoy himself…",2014,G,66,"['fantasy', 'comedy', 'family', 'animation']",['US'],,tt3149536,3.8,564.0,8.572,5.9
tm144557,Deliha,MOVIE,"A woman desperately seeking for a man to love. When he finally arrives, she overlooks him.",2014,PG-13,107,"['family', 'comedy', 'romance']",['TR'],,tt4003066,4.5,4315.0,5.163,5.7
tm528044,Chhota Bheem Neeli Pahaadi,MOVIE,"The kids are excited, as they have all planned a trip to the Neeli Pahadi right on the borders of Dholakpur. The Neeli Pahadi has always been an uneasy reality of Dholakpur with rumours of ghostly inhabitants and a mysterious past which goes back right to the days when the kingdom of Dholakpur was established.",2013,G,63,['animation'],[],,tt6442694,8.7,10.0,,
tm169669,Four Sisters and a Wedding,MOVIE,"The children of the Salazar family have been pursuing separate lives in the recent years. After a few years of not being together as a whole family, they find themselves reuniting when CJ announces his plan to marry Princess, his girlfriend for three months. Much to their shock and dismay, CJ's sisters come together for the wedding and have agreed to dissuade him from marrying his fiancée.",2013,,126,"['drama', 'comedy']",['PH'],,tt3008034,7.2,816.0,4.565,7.1
tm149541,D.L. Hughley: Clear,MOVIE,"Legendary comedian D.L. Hughley takes the stage at the Regency Ballroom in San Francisco for his new hilarious stand up special, Clear. In this uproarious performance, Hughley riffs on everything from the value of having nosy white neighbors to Colorado legalizing marijuana.",2014,,59,['comedy'],['US'],,tt3589494,6.8,253.0,2.854,6.6
tm144451,Cold Harbour,MOVIE,"While investigating a smugglers' turf war in Cape Town, township cop Sizwe discovers police corruption. He must set loyalty aside to act with integrity, alone.",2014,,76,"['thriller', 'crime', 'action']",['ZA'],,tt3922888,5.2,215.0,1.955,4.2
tm205684,Confusion Na Wa,MOVIE,"Set in a Nigerian city Confusion Na Wa is a dark comedy about a group of strangers whose fates become intertwined over the course of 24 hours. At the heart of everything is a phone found by two opportunist wasters Charles and Chichi who, having read through its contents, decide to blackmail the owner Emeka. Little do they realize that their misdemeanors have set in motion a chain of events that will lead to their own downfall.",2013,,105,"['crime', 'drama', 'comedy']",['NG'],,tt3012648,7.0,38.0,1.513,7.0
tm175577,Flower Girl,MOVIE,"Nigerian comedy about a young woman who wants to get married, but her boyfriend is only interested in furthering his career, so she seeks help to get him to tie the knot.",2013,,94,"['comedy', 'romance']",['NG'],,tt3044926,6.0,108.0,0.628,6.0
tm178234,Blind Intersections,MOVIE,"Three protagonists, one city, different backgrounds: Nour, India and Marwan pass each other but they never meet, though the effect of one incident will drastically alter their lives. Caught in a moment, their lives fall apart in just a matter of seconds.",2013,,87,['drama'],"['LB', 'AE']",,tt1918638,6.6,176.0,1.262,4.5
tm176553,Doctor Bello,MOVIE,"Cancer specialist Dr. Michael Durant forms an unlikely bond with seven year old Sam and becomes desperate, willing to risk anything to save the child’s life. A surreptitious Nigerian Nurse convinces him to seek the help of Dr. Bello, an uncertified Nigerian Doctor, known in the Brooklyn-African underground as a miracle worker.",2013,,95,"['drama', 'action']","['NG', 'US']",,tt2723358,4.8,54.0,1.802,6.0
tm481846,Chhota Bheem Dus pe Dus,MOVIE,"In Kerala, Bheem suffers a humiliating defeat- not only is a rare temple stone is stolen under his watch, but the thief easily defeats Bheem and slips away.",2014,G,62,['animation'],['XX'],,tt6417940,5.1,23.0,,
tm138280,Sigaram Thodu,MOVIE,"Chellapa wants his son Murali to become a police officer like him but Murali's dream is a 'safe' bank job. However, a slew of thefts in ATMs affects them personally and changes the course of Murali's life.",2014,,147,"['action', 'thriller']",['IN'],,tt3949626,6.1,462.0,1.509,5.4
tm156397,Starting Over Again,MOVIE,"Ten years ago, Ginny, an Architecture student, and Marco, a History professor, began a one-of-a-kind and unpredictable love story. In the five years that they were together, they brought out the best in each other, which included Marco’s unrealized dream of becoming a chef. Together, they worked towards their dream of opening up a restaurant, but when Ginny realized her own pursuits were different from his, she rejected his wedding proposal and left the country for a Masters degree in Architecture. At present, Ginny co-owns a one-stop Architecture and Interior Design firm specializing in Restoration. She receives an email from Marco, which was written and sent after their break-up, meant to be read four years later. It makes her feel even more regretful of leaving the love of her life.",2014,,130,"['comedy', 'drama', 'documentation', 'european']",['PH'],,tt3528284,8.3,15.0,2.044,7.2
tm159094,Naan Sigappu Manithan,MOVIE,"Indran suffers from narcolepsy, a sleep disorder that makes him fall asleep at the slightest excitement. He meets Meera and they fall in love but one night, they are attacked by unknown persons. Indran panics and goes into sleep, while Meera is raped. Indran must rely hard on his wits to find the assailants and overcome his condition get his revenge.",2014,,161,"['drama', 'action', 'thriller']",['IN'],,tt3569788,6.5,1092.0,2.416,6.4
tm1194608,Motu Patlu: Deep Sea Adventure,MOVIE,Friends Motu and Patlu get more maritime excitement than anticipated when the sinking of their ship sends them on a journey through the ocean floor!,2014,,75,"['comedy', 'animation']",['IN'],,tt20765704,,,0.879,
tm460055,The War Against Women,MOVIE,"Sexual violence against women is a very effective weapon in modern warfare: instills fear and spreads the seed of the victorious side, an outrageous method that is useful to exterminate the defeated side by other means. This use of women, both their bodies and their minds, as a battleground, was crucial for international criminal tribunals to begin to judge rape as a crime against humanity.",2013,,62,"['documentation', 'war']","['US', 'ES']",,tt2048918,7.3,74.0,1.305,6.3
tm157286,The Royal Bengal Tiger,MOVIE,Abhirup is a typical Bengali guy who has a happy family but he doesn't know how to protest. Everything was going very good but suddenly from his office to his personal life so many problems accrued in his life due to his scaredy attitude. Then his imaginary childhood friend Anjan comes into his life and changes his life completely.,2014,,107,['thriller'],['IN'],,tt3479858,6.8,909.0,1.576,6.7
ts271005,幸福料理,SHOW,,2014,TV-14,44,[],[],1.0,,,,0.6,
tm179248,Settai,MOVIE,Three struggling room-mates unknowingly become potential prey of a ruthless gangster,2013,,136,"['comedy', 'crime', 'action']",['IN'],,tt2677816,4.5,525.0,2.696,5.1
tm1036195,Condom Lead,MOVIE,"A dream of the hope for intimacy and love in a brutal, divisive world.",2013,,15,['drama'],['PS'],,,,,1.4,
tm681614,Grandmother's Farm,MOVIE,,2013,,71,"['comedy', 'horror']",[],,tt10033686,2.9,78.0,,
ts107543,Mystic Whispers,SHOW,"After a car accident enables a young woman to hear mysterious sounds, she meets a mortician. Together, they listen to ghosts and try to help them.",2014,TV-14,26,"['romance', 'comedy']",['SG'],1.0,tt8834748,6.9,17.0,,
tm242276,Na Bangaaru Talli,MOVIE,"The film was co-produced by M. S. Rajesh and Dr. Sunitha Krishnan, an internationally known anti-trafficking crusader. It explores the consequences of sex trafficking, testing the vulnerability of trust in human relations.",2014,,116,"['thriller', 'crime', 'drama', 'family']",['IN'],,tt2404605,7.2,160.0,0.921,7.0
tm159701,Wyatt Cenac: Brooklyn,MOVIE,Standup special recorded at Union Hall in Brooklyn.,2014,,67,['comedy'],['US'],,tt4286560,6.3,231.0,1.806,6.2
tm177376,Todd Glass Talks About Stuff,MOVIE,"In Todd Glass Talks About Stuff, Todd Glass talks about...stuff, covering infomercials, ranting about eating slowly, and bullying those who bullied him for being afraid of the dark. He opens up about his dyslexia, which caused him to say ""domestitated."" Some of Todd's best stories include going to a restaurant with a health rating of ""D"" with ""elicious"" scrawled after it, wanting to suck the goodness out of his dog, and discovering the things that poor people and rich people do.",2013,,46,['comedy'],['US'],,,,,1.801,
tm150962,Mumbai Delhi Mumbai,MOVIE,"Pia, a typical “Mumbai” girl, makes her first ever day trip to Delhi and agrees to meet a possible match for marriage on her mother’s insistence. She lands in Delhi determined to reject the guy after meeting him because after all he’s from “Delhi”. However, as it turns out she loses her phone while fighting with an auto driver and meets Goli Kohli, a witty “Delhi” boy who grudgingly agrees to help her. One thing leads to another and they end up spending the entire day together. They fight, they argue, they laugh and share a lifetime of emotions in one day. When they meet in the morning they are strangers with strong biases about Mumbai & Delhi, when they part in the evening, the biases have turned into affection for each other’s quirks and finally, love.",2014,PG,120,"['comedy', 'romance']",['IN'],,tt4045666,5.7,357.0,1.4,6.3
